,specimen_id,input_resistance,tau,v_baseline,sag_nearest_minus_100,sag_measured_at,rheobase_i,fi_linear_fit_slope,ap_1_threshold_v_0_long_square,ap_1_peak_v_0_long_square,ap_1_upstroke_0_long_square,ap_1_downstroke_0_long_square,ap_1_upstroke_downstroke_ratio_0_long_square,ap_1_width_0_long_square,ap_1_fast_trough_v_0_long_square,ap_mean_threshold_v_0_long_square,ap_mean_peak_v_0_long_square,ap_mean_upstroke_0_long_square,ap_mean_downstroke_0_long_square,ap_mean_upstroke_downstroke_ratio_0_long_square,ap_mean_width_0_long_square,ap_mean_fast_trough_v_0_long_square,avg_rate_0_long_square,latency_0_long_square,stimulus_amplitude_0_long_square,fi_sqrt_fit_Ic,stimulus_name,sweeps_used,dandiset label,created,species,specimen_id.1,id_full,dandiset_id,age,subject_id,cell_id,brain_region,species_meta,filepath,contributor,umap X,umap Y,pca X,pca Y,GMM cluster label,supervised umap X,supervised umap Y,dandiset_link,file_link,meta_data_link
8738,000769/sub-1211237280/sub-1211237280_ses-1211310622_icephys.nwb,2.6518910497606525,1.3614885375578676,-58.70357894897461,0.2761752903461456,-100.21875762939452,1.0,1.1875000047477209,-41.9375,12.937500953674316,241.585645071194,-177.1275022468072,1.3639081565920328,-0.2676062401790421,-56.40625381469727,-41.9375,12.937500953674316,241.585645071194,-177.1275022468072,1.3639081565920328,0.0005399999999975,-56.40625381469727,1.0000000000022782,0.7186599999990021,1.0,,PLACEHOLDER,[ 1 16],769,2023-12-18 18:57:38.221514+00:00,Human,000769/sub-1211237280/sub-1211237280_ses-1211310622_icephys.nwb,000769/000769/sub-1211237280/sub-1211237280_ses-1211310622_icephys.nwb,769,0.0,1211237280,1211310622,unknown,Human,sub-1211237280/sub-1211237280_ses-1211310622_icephys.nwb,"Soliman, Sherif",9.766969,26.168385,-1.7043128836748995,0.1286027835158576,12,15.031224,7.8971124,https://dandiarchive.org/dandiset/000769,https://dandiarchive.s3.amazonaws.com/blobs/06b/bf4/06bbf4c8-bf00-442c-a5c7-0aa4a8a92d52,https://api.dandiarchive.org/api/dandisets/000769/versions/draft/assets/48d52060-2487-481c-aa75-fcb89b2cc6b7/
1673,000020/sub-868713387/sub-868713387_ses-873853899_icephys.nwb,2.3496415176153547,1.349192582687604,-71.13076782226562,0.1552316546440124,-99.6187515258789,39.0,0.1822320118570865,-39.53750228881836,22.731250762939453,237.66285556130907,-85.2018358402789,2.7894100311035164,-0.03621217265401988,-54.99374771118164,-39.53750228881836,22.731250762939453,237.66285556130907,-85.2018358402789,2.7894100311035164,0.0009200000000009,-54.99374771118164,1.0000000000023306,0.3385600000003386,39.0,23.294720442436475,PLACEHOLDER,[ 0  2  3 ... 14 15 16],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-868713387/sub-868713387_ses-873853899_icephys.nwb,000020/000020/sub-868713387/sub-868713387_ses-873853899_icephys.nwb,20,58.0,868713387,873853899,visual cortex,House mouse,sub-868713387/sub-868713387_ses-873853899_icephys.nwb,"Gouwens, Nathan",12.022654,26.07172,-1.159715121642911,0.1033253147543669,12,14.772385,6.725707,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/6be/964/6be96433-e14a-42cb-8fd5-0dae29e17ccf,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/f01f9b24-8bfa-44d2-a3a2-3a326bed1879/
5711,000023/sub-720619787/sub-720619787_ses-720864592_icephys.nwb,2.0947329549803073,1.0995258217800201,-80.66571044921875,0.021371554583311,-96.84375762939452,59.0,0.1707142798388486,-42.1875,40.96875381469727,308.0169056818295,-122.75191602220958,2.5092635264943626,-0.11918640772120867,-52.12500381469727,-42.1640625,40.328125,296.4943458104092,-122.17914582894716,2.427090904268181,0.0007599999999965,-52.32031631469727,4.000000000017316,0.1758599999991996,59.0,12.13594504694436,PLACEHOLDER,[ 8  9 10 11],23,2020-05-26 19:01:32.401000+00:00,Human,000023/sub-720619787/sub-720619787_ses-720864592_icephys.nwb,000023/000023/sub-720619787/sub-720619787_ses-720864592_icephys.nwb,23,0.0,720619787,720864592,neocortex,Human,sub-720619787/sub-720619787_ses-720864592_icephys.nwb,"Kalmbach, Brian",19.70244,20.399305,0.2800996336026182,-0.5869079638052189,17,12.648772,5.1236424,https://dandiarchive.org/dandiset/000023,https://dandiarchive.s3.amazonaws.com/blobs/2d3/fbd/2d3fbd0d-7128-4ba4-ae6b-813e9ae0fbd1,https://api.dandiarchive.org/api/dandisets/000023/versions/draft/assets/c6aa2997-0cff-43d2-9491-b6609dba556f/
3919,000020/sub-717036602/sub-717036602_ses-719100862_icephys.nwb,2.478251037876275,1.414458023563225,-69.89827728271484,0.1106297448277473,-93.43750762939452,59.0,0.389655181139537,-35.40625,34.78125,262.9527604592971,-116.5779772164422,2.255595497004473,-0.10790539730912989,-54.65625381469727,-35.40625,34.78125,262.9527604592971,-116.5779772164422,2.255595497004473,0.0007800000000007,-54.65625381469727,1.0000000000023306,0.1358600000001358,59.0,11.59664232252971,PLACEHOLDER,[3 4 6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-717036602/sub-717036602_ses-719100862_icephys.nwb,000020/000020/sub-717036602/sub-717036602_ses-719100862_icephys.nwb,20,53.0,717036602,719100862,visual cortex,House mouse,sub-717036602/sub-717036602_ses-719100862_icephys.nwb,"Gouwens, Nathan",-2.340775,6.7133484,-0.9187687850870444,-0.2107847876684825,11,14.312944,-2.5833576,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/dda/807/dda8074d-6d0a-4568-8b45-9e2071ac91bc,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/53a4290e-2fe0-4027-b464-3c589731d8c0/
1618,000020/sub-885375520/sub-885375520_ses-888301520_icephys.nwb,2.3064249401955688,1.27874860163828,-68.16875457763672,0.0471473038196563,-92.08750915527344,50.0,0.4362068770345457,-35.85625076293945,25.84375,292.7261417328183,-152.02349254908611,1.925532276784796,-0.25181197299341185,-49.50625228881836,-34.62187576293945,25.518749237060547,280.8032162264062,-149.49444467259602,1.8775402844896192,0.000559999999999,-49.21875,2.000000000004661,0.1388400000001388,50.0,10.999997921839846,PLACEHOLDER,[ 5  6  8  9 10],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-885375520/sub-885375520_ses-888301520_icephys.nwb,000020/000020/sub-885375520/sub-885375520_ses-888301520_icephys.nwb,20,50.0,885375520,888301520,visual cortex,House mouse,sub-885375520/sub-885375520_ses-888301520_icephys.nwb,"Gouwens, Nathan",1.5515583,4.3898525,-0.4733916485657714,-0.5768392788198757,13,12.359728,-0.8117652,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/d1e/7d0/d1e7d0ac-2d0c-4b4e-8dc1-12918e05ec9a,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/e32d12d9-5230-459d-840c-0429797abfc9/
2723,000020/sub-775275376/sub-775275376_ses-778291586_icephys.nwb,1.945098560056713,0.8896968696174417,-71.50106811523438,0.0780440643429756,-81.88125610351562,269.0,0.629999947875039,-32.187503814697266,26.11250114440918,345.34222949335225,-180.39112469589784,1.9144080956063,-0.3565473235134178,-49.89999771118164,-32.187503814697266,26.11250114440918,345.34222949335225,-180.39112469589784,1.9144080956063,0.0004400000000004,-49.89999771118164,1.0000000000023306,0.1192600000001192,269.0,0.2427529485452862,PLACEHOLDER,[5 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-775275376/sub-775275376_ses-778291586_icephys.nwb,000020/000020/sub-775275376/sub-775275376_ses-778291586_icephys.nwb,20,57.0,775275376,778291586,visual cortex,House mouse,sub-775275376/sub-775275376_ses-778291586_icephys.nwb,"Gouwens, Nathan",-15.711334,0.4455541,-0.8955271697029703,-1.4595713733607385,11,12.322614,-3.496857,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/4b4/899/4b489994-5768-4b90-b8fa-8a2bfc1d7053,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/7f199112-a97a-4229-8233-92c3ce0efa7d/
10405,001534/sub-1383440053/sub-1383440053_ses-1388224840_icephys.nwb,2.497232096612854,1.5425909340759467,-59.45016479492188,0.0167130548506975,-95.5625,20.0,0.2045221371636019,-53.28125,28.59375,154.7884887747905,-54.87182641131493,2.820910089897648,0.16435285578485354,-58.71875381469727,-53.28125,28.59375,154.7884887747905,-54.87182641131493,2.820910089897648,0.0014600000000014,-58.71875381469727,1.0,0.1971200000005156,20.0,7.467777255337886,PLACEHOLDER,[27 15 20 ... 39 40 41],1534,2025-07-11 18:49:45.394857+00:00,House mouse,001534/sub-1383440053/sub-1383440053_ses-1388224840_icephys.nwb,001534/001534/sub-1383440053/sub-1383440053_ses-1388224840_icephys.nwb,1534,50.0,1383440053,1388224840,unknown,House mouse,sub-1383440053/sub-1383440053_ses-1388224840_icephys.nwb,"Gonzalez, Limary",-0.268947,0.6606849,-0.8141370373052943,0.2473698758098271,12,15.1626625,3.9534988,https://dandiarchive.org/dandiset/001534,https://dandiarchive.s3.amazonaws.com/blobs/fc5/784/fc5784c7-d1c0-4824-a770-e810204e6457,https://api.dandiarchive.org/api/dandisets/001534/versions/draft/assets/057450e3-c9e5-41ef-925d-b45b2acf62b6/
7160,000209/sub-1005024327/sub-1005024327_ses-1005674395_icephys.nwb,2.461487509558773,1.3303823754902697,-64.85345458984375,0.1287115216255188,-100.8000030517578,69.0,0.3700000117141754,-25.09375190734864,56.25624847412109,344.24772735842805,-124.64665300337924,2.761788777024725,-0.06550154875602827,-51.368751525878906,-25.09375190734864,56.25624847412109,344.24772735842805,-124.64665300337924,2.761788777024725,0.0008600000000008,-51.368751525878906,1.0000000000023306,0.2121200000002121,69.0,10.675990709554153,PLACEHOLDER,[16 18 19 20],209,2021-12-21 19:50:19.326743+00:00,Human,000209/sub-1005024327/sub-1005024327_ses-1005674395_icephys.nwb,000209/000209/sub-1005024327/sub-1005024327_ses-1005674395_icephys.nwb,209,0.0,1005024327,1005674395,neocortex,Human,sub-1005024327/sub-1005024327_ses-1005674395_icephys.nwb,"Wakeman, Wayne",6.593867,17.954626,-1.2572247749253649,0.9448613677097992,11,14.9472885,-0.4605916,https://dandiarchive.org/dandiset/000209,https://dandiarchive.s3.amazonaws.com/blobs/f58/1f5/f581f5b4-25f4-42c5-be30-831f41b0da06,https://api.dandiarchive.org/api/dandisets/000209/versions/draft/assets/d85e09e1-951e-4bc8-8de8-c4d51144aebd/
9422,001359/sub-1369353330/sub-1369353330_ses-1369560849_icephys.nwb,2.464075077821395,1.2947127863353782,-61.29372024536133,0.1197761669754982,-99.81250762939452,26.0,0.3693442299600679,-40.28125,38.96875381469727,311.7534232508401,-171.2518550660819,1.820438226088366,-0.20760831050132586,-55.90625,-40.28125,38.96875381469727,311.7534232508401,-171.2518550660819,1.820438226088366,0.0006200000000006,-55.90625,1.0000000000025295,0.1986200000001986,26.0,37.32957763189405,PLACEHOLDER,[ 7 11 12 ... 15 16 17],1359,2025-03-12 20:32:20.781863+00:00,Human,001359/sub-1369353330/sub-1369353330_ses-1369560849_icephys.nwb,001359/001359/sub-1369353330/sub-1369353330_ses-1369560849_icephys.nwb,1359,0.0,1369353330,1369560849,unknown,Human,sub-1369353330/sub-1369353330_ses-1369560849_icephys.nwb,"Gonzalez, Limary",-2.9820952,8.17972,-1.0380144414508936,-0.7589116484299377,11,14.563647,-2.8404338,https://dandiarchive.org/dandiset/001359,https://dandiarchive.s3.amazonaws.com/blobs/9e6/156/9e6156d4-4c54-4e54-bbcb-de2ce032aaef,https://api.dandiarchive.org/api/dandisets/001359/versions/draft/assets/dce88925-fa96-4ada-916b-9d800289c00d/
8487,000636/sub-1005024327/sub-1005024327_ses-1005663793_icephys.nwb,2.5608746672078126,1.2812114029030262,-64.91117858886719,0.2316227257251739,-101.125,100.0,0.1542056085060545,-30.462501525878903,11.606249809265137,86.98354943450076,-81.30560608883033,1.0698345860612244,0.049218022670608104,-54.21249771118164,-30.462501525878903,11.606249809265137,86.98354943450076,-81.30560608883033,1.0698345860612244,0.0011200000000011,-54.21249771118164,1.0000000000023306,0.0198600000000198,100.0,1.825112017831833,PLACEHOLDER,[ 9 10 11 12],636,2023-09-15 22:22:19.423708+00:00,Human,000636/sub-1005024327/sub-1005024327_ses-1005663793_icephys.nwb,000636/000636/sub-1005024327/sub-1005024327_ses-1005663793_icephys.nwb,636,0.0,1005024327,1005663793,neocortex,Human,sub-1005024327/sub-1005024327_ses-1005663793_icephys.nwb,"Lee, Brian",7.453599,3.6369038,-0.517633661131081,0.4627766127606096,12,16.329227,3.6398137,https://dandiarchive.org/dandiset/000636,https://dandiarchive.s3.amazonaws.com/blobs/155/5e8/1555e820-54aa-40d9-83fd-cd573ee39cec,https://api.dandiarchive.org/api/dandisets/000636/versions/draft/assets/b3f8a5dd-e87f-4f65-981e-ad83dc2fc09b/
4141,000020/sub-710327144/sub-710327144_ses-711883484_icephys.nwb,2.1120507069255794,0.7947459012708443,-69.14682006835938,0.0701421648263931,-85.75000762939453,79.0,0.221806827843308,-56.3125,34.656253814697266,493.4390324098658,-337.36868489816607,1.4626106526715994,-0.46852108295978856,-60.96875381469727,-56.375,34.578128814697266,493.3171334275513,-339.02392408473014,1.455146534746437,0.0003300000000002,-60.96875381469727,2.000000000008658,0.3003199999986332,79.0,179.43751181213565,PLACEHOLDER,[14 22 23 24 25],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-710327144/sub-710327144_ses-711883484_icephys.nwb,000020/000020/sub-710327144/sub-710327144_ses-711883484_icephys.nwb,20,59.0,710327144,711883484,visual cortex,House mouse,sub-710327144/sub-710327144_ses-711883484_icephys.nwb,"Gouwens, Nathan",-10.059871,4.889533,-0.7610962961964632,-3.5585072981690846,16,10.862993,-0.245065,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/aab/b19/aabb19f7-56b6-4f31-a743-44ccec07a8e0,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/d2eb18bd-6eb1-4a62-b816-a23beac38535/
7812,000630/sub-695464588/sub-695464588_ses-695494584_icephys.nwb,2.5308797703873025,1.2195270528183781,-51.06848907470703,0.2248125523328781,-89.43750762939453,19.0,0.3442857100852354,-37.68750381469727,38.21875,272.2389892818367,-94.81574699320822,2.871242361264501,-0.06550154875845221,-49.31250381469727,-37.68750381469727,38.21875,272.2389892818367,-94.81574699320822,2.871242361264501,0.000859999999996,-49.31250381469727,1.000000000004329,0.0475599999997835,19.0,23.33450163115396,PLACEHOLDER,[5 7 8 9],630,2023-09-13 20:50:35.329036+00:00,Human,000630/sub-695464588/sub-695464588_ses-695494584_icephys.nwb,000630/000630/sub-695464588/sub-695464588_ses-695494584_icephys.nwb,630,0.0,695464588,695494584,neocortical L1,Human,sub-695464588/sub-695464588_ses-695494584_icephys.nwb,"Chartrand, Thomas",0.16293441,13.140644,-0.8293486798809315,0.0667379899752225,12,16.20507,4.1379266,https://dandiarchive.org/dandiset/000630,https://dandiarchive.s3.amazonaws.com/blobs/210/5cc/2105cc0a-ba8c-4ea3-9a9b-e29c84cdb7fd,https://api.dandiarchive.org/api/dandisets/000630/versions/draft/assets/d37e3dd0-87e0-4661-9f89-820240df42b5/
2144,000020/sub-829286777/sub-829286777_ses-834099515_icephys.nwb,2.410144582415022,1.1834753587354836,-66.03873443603516,0.2319628894329071,-95.0500030517578,50.0,0.0699999980247287,-42.78749847412109,33.96249771118164,431.0258226241772,-138.04042949878902,3.1224607471100225,-0.23657200643668833,-53.13125228881836,-42.78749847412109,33.96249771118164,431.0258226241772,-138.04042949878902,3.1224607471100225,0.0005800000000005,-53.13125228881836,1.0000000000023306,0.0408200000000408,50.0,12.380949081044657,PLACEHOLDER,[5 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-829286777/sub-829286777_ses-834099515_icephys.nwb,000020/000020/sub-829286777/sub-829286777_ses-834099515_icephys.nwb,20,58.0,829286777,834099515,visual cortex,House mouse,sub-829286777/sub-829286777_ses-834099515_icephys.nwb,"Gouwens, Nathan",1.898273,13.916993,-0.9006596337868282,-1.956466332399208,11,14.771599,-3.6109016,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/ca2/829/ca282961-bf73-4e8c-8c24-8c9525cd1a17,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/4eb12253-4b8a-4f17-bd8b-5f505147c601/
1491,000020/sub-918438561/sub-918438561_ses-921601670_icephys.nwb,2.4245048771242574,1.526985164759384,-72.51627349853516,0.0488379970192909,-97.91250610351562,119.0,0.0999999917261966,-36.39374923706055,34.462501525878906,233.09260064848803,-82.83191389600248,2.814043400483799,-0.017728766960024425,-52.90625381469727,-36.39374923706055,34.462501525878906,233.09260064848803,-82.83191389600248,2.814043400483799,0.0009600000000009,-52.90625381469727,1.0000000000023306,0.0947200000000947,119.0,10.999997838920097,PLACEHOLDER,[ 6  9 10 11],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-918438561/sub-918438561_ses-921601670_icephys.nwb,000020/000020/sub-918438561/sub-918438561_ses-921601670_icephys.nwb,20,52.0,918438561,921601670,visual cortex,House mouse,sub-918438561/sub-918438561_ses-921601670_icephys.nwb,"Gouwens, Nathan",14.474286,18.834455,-0.8374816461779727,0.1976653401966604,11,14.415316,-2.4088266,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/958/3a9/9583a992-a9b7-41fc-bfb7-adf353ea7b84,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/b920e0a0-31cc-4475-9354-9e34fe0a4333/
9802,001455/sub-714724521/sub-714724521_ses-717094547_icephys.nwb,2.070614861408122,1.0203275832138448,-69.53751373291016,0.0003449600189924,-86.53125,60.0,0.1714285714285714,-39.40625,27.5625,218.0937165187464,-45.15525954482269,4.829862982013401,0.14612803567625265,-44.78125381469727,-39.5,27.984375,214.48390062169028,-43.74572099079843,4.903988789541502,0.0014199999999935,-44.015625,4.0,0.2278799999995904,60.0,11.385683171135126,PLACEHOLDER,[6 7 8 9],1455,2025-05-19 20:24:54.933170+00:00,House mouse,001455/sub-714724521/sub-714724521_ses-717094547_icephys.nwb,001455/001455/sub-714724521/sub-714724521_ses-717094547_icephys.nwb,1455,56.0,714724521,717094547,visual cortex,House mouse,sub-714724521/sub-714724521_ses-717094547_icephys.nwb,"Gonzalez, Limary",12.00458,-0.54054844,0.2832322171401048,1.2828091944174704,17,12.397109,4.9582453,https://dandiarchive.org/dandiset/001455,https://dandiarchive.s3.amazonaws.com/blobs/a8d/c5b/a8dc5b87-909b-4a43-bdf9-2256a2134d06,https://api.dandiarchive.org/api/dandisets/001455/versions/draft/assets/2a0a1879-449f-43a4-90dc-3969d773b32b/
9567,001359/sub-1294084014/sub-1294084014_ses-1296478373_icephys.nwb,2.1287064723838856,1.7098751922391324,-67.22452545166016,0.0862463489174842,-82.3125,129.0,0.0834096145800972,-34.968753814697266,54.18750381469727,418.09480772372433,-93.6477671517475,4.464546464265833,0.017033339296775866,-56.12500381469727,-34.968753814697266,54.18750381469727,418.09480772372433,-93.6477671517475,4.464546464265833,0.0010399999999952,-56.12500381469727,1.0000000000026794,0.4095400000000077,129.0,18.196185737342947,PLACEHOLDER,[ 6  8  9 ... 11 12 13],1359,2025-03-12 20:32:20.781863+00:00,Human,001359/sub-1294084014/sub-1294084014_ses-1296478373_icephys.nwb,001359/001359/sub-1294084014/sub-1294084014_ses-1296478373_icephys.nwb,1359,0.0,1294084014,1296478373,unknown,Human,sub-1294084014/sub-1294084014_ses-1296478373_icephys.nwb,"Gonzalez, Limary",8.651841,21.567122,-1.65179432794882,0.7083817556744485,12,15.140421,6.537485,https://dandiarchive.org/dandiset/001359,https://dandiarchive.s3.amazonaws.com/blobs/23b/398/23b398eb-a99b-43d1-b4b3-e42cace78992,https://api.dandiarchive.org/api/dandisets/001359/versions/draft/assets/0a26b8ed-d826-4638-9990-673a2de03e46/
6089,000109/sub-768678784/sub-768678784_ses-769331047_icephys.nwb,2.5573379043219635,1.3284154023550243,-67.07427978515625,0.2426551580429077,-97.5875015258789,19.0,0.5161734936525066,-42.90625,35.39999771118164,326.31666166219384,-116.19906344864368,2.808255522699764,-0.11918640771880862,-56.91875457763672,-42.90625,35.39999771118164,326.31666166219384,-116.19906344864368,2.808255522699764,0.0007600000000007,-56.91875457763672,1.0000000000023306,0.3301600000003302,19.0,34.79885058409888,PLACEHOLDER,[ 3 10 11 19 26 39],109,2021-06-08 00:45:52.383457+00:00,Human,000109/sub-768678784/sub-768678784_ses-769331047_icephys.nwb,000109/000109/sub-768678784/sub-768678784_ses-769331047_icephys.nwb,109,0.0,768678784,769331047,neocortex,Human,sub-768678784/sub-768678784_ses-769331047_icephys.nwb,"Chartrand, Thomas",9.095424,22.67357,-1.2647282245928175,-0.5471238682590508,12,15.431168,5.8327823,https://dandiarchive.org/dandiset/000109,https://dandiarchive.s3.amazonaws.com/blobs/f74/523/f7452322-7230-4c31-adb4-468a539c05a3,https://api.dandiarchive.org/api/dandisets/000109/versions/draft/assets/639ff957-fe4a-402a-a179-088b6536d167/
7990,000636/sub-1025146065/sub-1025146065_ses-1026391108_icephys.nwb,2.7319203565242405,1.4524559550519591,-60.00846862792969,0.1985823661088943,-103.31250762939452,29.0,0.9535406223105676,-24.731250762939453,21.81875228881836,166.24396731809412,-124.95548890310906,1.3304254881272186,-0.10790539731152403,-54.66249847412109,-25.200000762939453,22.03125190734864,169.3675192084226,-125.64169922683988,1.347924393897808,0.0007699999999964,-54.88124847412109,2.000000000004661,0.556679999999687,29.0,9.268896855685584,PLACEHOLDER,[ 6  7 11 ... 15 16 17],636,2023-09-15 22:22:19.423708+00:00,Human,000636/sub-1025146065/sub-1025146065_ses-1026391108_icephys.nwb,000636/000636/sub-1025146065/sub-1025146065_ses-1026391108_icephys.nwb,636,0.0,1025146065,1026391108,neocortex,Human,sub-1025146065/sub-1025146065_ses-1026391108_icephys.nwb,"Lee, Brian",8.657105,27.243961,-1.0740492925116871,1.7208931158596128,7,6.4118705,3.266743,https://dandiarchive.org/dandiset/000636,https://dandiarchive.s3.amazonaws.com/blobs/3c3/4f5/3c34f57b-54be-4fa9-94bb-02d0f99a8c59,https://api.dandiarchive.org/api/dandisets/000636/versions/draft/assets/6a26400c-4fbc-4d31-9e47-4654cfc40879/
